delivery_id,order_id,dispatch_date,promised_days,promised_delivery_date,actual_delivery_date,actual_delivery_days,delivery_status,delivery_partner,delivery_cost,distance_km,attempt_count
949877,549877,2024-05-13,3,2024-05-15,2024-05-16,3,On Time,BlueDart,369.21,1834,1
949878,549878,2025-11-28,6,2025-11-30,2025-12-01,3,Delayed,Delhivery,237.45,1908,1
949879,549879,2026-03-10,5,2026-03-11,2026-03-19,9,On Time,Ecom Express,486.48,1955,1
949880,549880,2025-04-23,5,2025-04-28,2025-04-28,5,On Time,DTDC,680.14,1061,1
949881,549881,2024-12-23,7,2024-12-30,2024-12-30,7,Returned,Delhivery,429.36,768,1
949882,549882,2026-05-01,4,2026-05-04,2026-05-06,5,On Time,DTDC,602.73,1249,1
949883,549883,2026-05-14,3,2026-05-15,2026-05-17,3,Not Shipped,Delhivery,148.85,2360,1
949884,549884,2026-05-02,7,2026-05-06,2026-05-10,8,On Time,Ekart,274.13,2000,1
949885,549885,2025-12-17,3,2025-12-18,2025-12-23,6,On Time,XpressBees,60.95,877,1
949886,549886,2024-07-25,7,2024-07-31,2024-08-04,10,On Time,BlueDart,291.36,1680,1
949887,549887,2024-05-26,3,2024-05-29,2024-05-27,1,On Time,DTDC,444.03,916,1
949888,549888,2025-02-06,3,2025-02-08,2025-02-12,6,Not Shipped,Ecom Express,379.97,77,1
949889,549889,2025-06-01,8,2025-06-09,2025-06-03,2,On Time,BlueDart,478.65,732,1
949890,549890,2024-07-04,6,2024-07-06,2024-07-06,2,Not Shipped,Delhivery,422.44,1144,1
949891,549891,2024-05-12,8,2024-05-20,2024-05-18,6,Delayed,DTDC,135.41,1106,2
949892,549892,2024-10-29,8,2024-11-05,2024-10-31,2,On Time,XpressBees,227.6,1928,1
949893,549893,2024-11-20,6,2024-11-22,2024-11-24,4,On Time,DTDC,457.62,2274,2
949894,549894,2024-07-24,8,2024-07-30,2024-08-02,9,On Time,XpressBees,481.96,2477,1
949895,549895,2025-02-25,8,2025-03-05,2025-03-03,6,In Transit,Delhivery,348.7,2259,1
949896,549896,2025-04-12,4,2025-04-15,2025-04-13,1,On Time,XpressBees,407.31,2486,1
949897,549897,2024-03-29,5,2024-04-03,2024-04-06,8,Delayed,XpressBees,343.86,2278,2
949898,549898,2024-01-02,5,2024-01-06,2024-01-04,2,Not Shipped,BlueDart,491.68,270,1
949899,549899,2024-02-04,4,2024-02-06,2024-02-13,9,On Time,BlueDart,294.26,1695,1
949900,549900,2025-12-25,3,2025-12-25,2026-01-01,7,On Time,XpressBees,164.42,851,1
949901,549901,2026-01-09,7,2026-01-12,2026-01-11,2,On Time,Delhivery,80.92,63,1
949902,549902,2024-05-28,8,2024-06-01,2024-06-06,9,On Time,DTDC,302.58,2462,1
949903,549903,2026-05-11,3,2026-05-12,2026-05-12,1,On Time,Ekart,73.5,2057,2
949904,549904,2024-09-08,5,2024-09-11,2024-09-16,8,Delayed,BlueDart,680.76,670,1
949905,549905,2026-03-28,3,2026-03-30,2026-04-05,8,On Time,DTDC,660.63,377,2
949906,549906,2024-06-10,5,2024-06-13,2024-06-12,2,On Time,Delhivery,654.86,1429,1
949907,549907,2026-01-15,5,2026-01-20,2026-01-18,3,On Time,DTDC,473.56,1646,1
949908,549908,2024-11-21,4,2024-11-22,2024-12-01,10,On Time,XpressBees,101.86,1536,1
949909,549909,2025-12-14,5,2025-12-19,2025-12-18,4,Delayed,Ekart,172.1,2301,1
949910,549910,2024-03-12,4,2024-03-15,2024-03-18,6,On Time,DTDC,115.05,703,2
949911,549911,2025-06-10,7,2025-06-13,2025-06-19,9,On Time,Delhivery,263.02,257,1
949912,549912,2026-02-25,4,2026-02-26,2026-03-03,6,Cancelled,Delhivery,102.57,1703,1
949913,549913,2024-04-26,6,2024-05-01,2024-05-01,5,Cancelled,BlueDart,175.29,1855,1
949914,549914,2025-01-17,6,2025-01-19,2025-01-25,8,On Time,Delhivery,515.81,2175,1
949915,549915,2026-03-26,7,2026-03-31,2026-04-02,7,Early,Delhivery,181.15,326,1
949916,549916,2026-04-22,3,2026-04-25,2026-04-28,6,Delayed,Ekart,339.79,1759,1
949917,549917,2025-04-05,7,2025-04-08,2025-04-08,3,Delayed,Ekart,583.44,1825,1
949918,549918,2024-02-13,8,2024-02-20,2024-02-22,9,Not Shipped,XpressBees,513.46,1578,1
949919,549919,2026-05-11,8,2026-05-18,2026-05-15,4,On Time,Ekart,313.77,1538,1
949920,549920,2024-06-06,5,2024-06-11,2024-06-09,3,On Time,XpressBees,232.26,1901,1
949921,549921,2025-01-10,4,2025-01-13,2025-01-13,3,On Time,Delhivery,53.78,807,1
949922,549922,2026-02-01,7,2026-02-08,2026-02-02,1,On Time,Ekart,291.14,1819,2
949923,549923,2024-04-12,5,2024-04-15,2024-04-14,2,On Time,DTDC,493.82,2077,2
949924,549924,2025-02-28,3,2025-03-01,2025-03-03,3,On Time,XpressBees,549.84,469,1
949925,549925,2025-07-23,4,2025-07-25,2025-07-31,8,Not Shipped,DTDC,607.06,2202,1
949926,549926,2024-02-25,6,2024-03-01,2024-03-02,6,Delayed,XpressBees,695.15,2012,1
949927,549927,2025-03-17,4,2025-03-21,2025-03-26,9,Not Shipped,DTDC,321.27,752,1
949928,549928,2024-02-13,8,2024-02-20,2024-02-21,8,Delayed,Ecom Express,292.39,1310,2
949929,549929,2025-08-16,8,2025-08-20,2025-08-22,6,On Time,Ekart,361.91,2333,3
949930,549930,2026-03-28,4,2026-03-31,2026-04-07,10,On Time,DTDC,422.18,125,1
949931,549931,2024-07-05,6,2024-07-10,2024-07-07,2,On Time,DTDC,388.6,1616,2
949932,549932,2024-08-29,8,2024-09-03,2024-08-31,2,In Transit,XpressBees,156.51,2435,1
949933,549933,2024-04-30,5,2024-05-03,2024-05-04,4,On Time,Delhivery,503.8,1295,1
949934,549934,2025-01-10,5,2025-01-14,2025-01-15,5,On Time,Ekart,101.02,1182,1
949935,549935,2024-01-05,5,2024-01-09,2024-01-14,9,Delayed,Ekart,676.77,400,1
949936,549936,2026-03-31,8,2026-04-06,2026-04-09,9,On Time,Delhivery,315.87,885,1
949937,549937,2024-04-01,4,2024-04-01,2024-04-05,4,On Time,DTDC,412.76,524,1
949938,549938,2025-09-04,4,2025-09-04,2025-09-12,8,In Transit,BlueDart,202.94,714,1
949939,549939,2024-10-21,6,2024-10-25,2024-10-26,5,On Time,BlueDart,418.12,1475,1
949940,549940,2025-12-03,5,2025-12-08,2025-12-10,7,Not Shipped,Delhivery,488.33,1044,1
949941,549941,2024-02-19,5,2024-02-21,2024-02-25,6,On Time,Ecom Express,165.45,407,1
949942,549942,2025-03-06,7,2025-03-13,2025-03-08,2,On Time,DTDC,566.43,905,1
949943,549943,2024-03-29,7,2024-04-01,2024-04-06,8,In Transit,Ekart,638.22,1560,1
949944,549944,2025-09-28,6,2025-10-02,2025-10-04,6,Delayed,DTDC,136.46,1180,2
949945,549945,2024-06-24,4,2024-06-28,2024-06-25,1,Delayed,Delhivery,322.06,2287,1
949946,549946,2025-06-17,6,2025-06-22,2025-06-20,3,On Time,BlueDart,603.8,1868,1
949947,549947,2025-01-08,8,2025-01-14,2025-01-14,6,On Time,Delhivery,296.53,2125,3
949948,549948,2024-06-08,5,2024-06-09,2024-06-13,5,On Time,Ekart,133.57,500,1
949949,549949,2024-06-27,8,2024-07-02,2024-07-07,10,In Transit,Ekart,172.26,223,1
949950,549950,2025-06-06,7,2025-06-13,2025-06-08,2,Delayed,XpressBees,428.22,712,1
949951,549951,2024-07-17,4,2024-07-19,2024-07-22,5,On Time,Ecom Express,217.0,683,1
949952,549952,2026-04-25,6,2026-04-30,2026-05-01,6,Not Shipped,BlueDart,188.11,318,1
949953,549953,2025-11-30,7,2025-12-04,2025-12-08,8,On Time,XpressBees,363.39,963,1
949954,549954,2024-11-10,4,2024-11-14,2024-11-16,6,On Time,XpressBees,161.34,1258,1
949955,549955,2024-12-27,8,2024-12-31,2025-01-04,8,Not Shipped,BlueDart,494.65,2130,2
949956,549956,2025-03-26,6,2025-04-01,2025-03-28,2,Delayed,Delhivery,665.6,923,1
949957,549957,2026-01-03,6,2026-01-07,2026-01-04,1,On Time,DTDC,351.59,843,1
949958,549958,2025-01-14,8,2025-01-22,2025-01-15,1,Delayed,BlueDart,218.08,185,1
949959,549959,2025-01-10,7,2025-01-16,2025-01-16,6,On Time,XpressBees,528.53,2409,1
949960,549960,2025-09-22,6,2025-09-26,2025-09-27,5,Delayed,Ecom Express,270.58,734,2
949961,549961,2024-08-25,5,2024-08-27,2024-08-26,1,On Time,Ekart,607.16,311,2
949962,549962,2025-07-26,4,2025-07-29,2025-07-29,3,In Transit,DTDC,649.7,2370,2
949963,549963,2024-12-20,5,2024-12-21,2024-12-22,2,On Time,DTDC,480.92,343,1
949964,549964,2025-03-13,5,2025-03-16,2025-03-17,4,On Time,Ekart,618.82,863,2
949965,549965,2025-12-11,7,2025-12-14,2025-12-15,4,On Time,BlueDart,184.49,1804,1
949966,549966,2024-02-14,5,2024-02-18,2024-02-22,8,Delayed,Ekart,344.41,118,1
949967,549967,2025-08-20,5,2025-08-22,2025-08-22,2,On Time,Delhivery,607.74,2363,1
949968,549968,2024-08-29,4,2024-09-02,2024-08-31,2,On Time,Ekart,167.96,470,1
949969,549969,2024-01-10,4,2024-01-13,2024-01-11,1,On Time,DTDC,152.46,1962,1
949970,549970,2024-10-16,5,2024-10-18,2024-10-18,2,On Time,XpressBees,444.59,1114,2
949971,549971,2025-12-12,3,2025-12-14,2025-12-17,5,On Time,Delhivery,200.7,677,2
949972,549972,2025-10-31,6,2025-11-05,2025-11-05,5,In Transit,Ecom Express,422.67,2464,1
949973,549973,2024-08-24,4,2024-08-26,2024-09-03,10,On Time,Ekart,574.35,605,1
949974,549974,2024-12-29,7,2025-01-03,2025-01-06,8,On Time,Ecom Express,61.74,2065,1
949975,549975,2026-03-06,6,2026-03-10,2026-03-14,8,Early,Ecom Express,282.0,2151,1
949976,549976,2024-12-15,4,2024-12-15,2024-12-21,6,On Time,XpressBees,51.45,1369,1
949977,549977,2024-08-22,6,2024-08-26,2024-08-30,8,Delayed,Ecom Express,92.54,854,2
949978,549978,2025-02-14,7,2025-02-17,2025-02-24,10,On Time,Ekart,664.35,54,1
949979,549979,2025-12-16,6,2025-12-21,2025-12-25,9,Delayed,Ecom Express,639.51,386,1
949980,549980,2025-02-01,3,2025-01-31,2025-02-09,8,On Time,Delhivery,57.62,700,2
949981,549981,2025-04-15,4,2025-04-18,2025-04-25,10,On Time,Ekart,391.12,1034,1
949982,549982,2025-10-17,4,2025-10-20,2025-10-22,5,On Time,Ekart,294.65,859,2
949983,549983,2026-02-28,8,2026-03-04,2026-03-10,10,On Time,BlueDart,492.43,1638,1
949984,549984,2025-09-03,7,2025-09-10,2025-09-07,4,Delayed,DTDC,594.51,274,1
949985,549985,2025-01-09,7,2025-01-12,2025-01-11,2,Returned,Ekart,191.5,1253,1
949986,549986,2025-11-28,8,2025-12-04,2025-12-07,9,On Time,DTDC,268.39,605,1
949987,549987,2025-12-14,6,2025-12-18,2025-12-23,9,On Time,DTDC,239.38,2224,1
949988,549988,2024-07-12,7,2024-07-15,2024-07-22,10,On Time,Ekart,136.39,2477,1
949989,549989,2025-09-28,4,2025-09-30,2025-09-30,2,Delayed,Delhivery,90.3,974,1
949990,549990,2025-11-11,3,2025-11-10,2025-11-18,7,On Time,Delhivery,221.84,2263,1
949991,549991,2024-10-03,8,2024-10-10,2024-10-09,6,On Time,DTDC,322.92,1376,2
949992,549992,2024-09-29,3,2024-09-30,2024-10-07,8,On Time,Delhivery,661.41,715,1
949993,549993,2025-09-07,8,2025-09-14,2025-09-11,4,On Time,BlueDart,84.45,1275,2
949994,549994,2024-01-04,4,2024-01-05,2024-01-09,5,On Time,Ecom Express,180.63,1037,1
949995,549995,2024-09-25,5,2024-09-26,2024-10-05,10,On Time,DTDC,48.49,1560,1
949996,549996,2025-08-06,6,2025-08-12,2025-08-12,6,On Time,DTDC,86.91,1932,1
949997,549997,2025-02-22,5,2025-02-23,2025-02-27,5,On Time,Ecom Express,304.2,309,1
949998,549998,2024-01-11,6,2024-01-17,2024-01-18,7,Not Shipped,Ecom Express,644.42,895,1
949999,549999,2024-04-29,6,2024-05-02,2024-05-05,6,Early,Ecom Express,336.84,797,1
950000,550000,2024-04-03,7,2024-04-06,2024-04-13,10,On Time,Ekart,515.38,2366,2
950001,550001,2025-05-02,7,2025-05-06,2025-05-12,10,On Time,Ecom Express,352.15,2241,1
950002,550002,2024-02-11,4,2024-02-11,2024-02-15,4,On Time,DTDC,332.48,1692,1
950003,550003,2025-11-30,7,2025-12-03,2025-12-05,5,On Time,DTDC,516.49,853,1
950004,550004,2025-07-10,7,2025-07-14,2025-07-16,6,Not Shipped,XpressBees,82.05,291,1
950005,550005,2025-04-04,3,2025-04-07,2025-04-08,4,In Transit,BlueDart,251.54,1680,3
950006,550006,2024-07-09,6,2024-07-14,2024-07-10,1,On Time,Ecom Express,652.32,1706,1
950007,550007,2024-06-18,4,2024-06-22,2024-06-21,3,Returned,Delhivery,618.59,2165,2
950008,550008,2026-01-07,3,2026-01-10,2026-01-17,10,Delayed,Ekart,382.56,565,1
950009,550009,2025-07-17,4,2025-07-19,2025-07-20,3,On Time,Ecom Express,73.61,1974,1
950010,550010,2024-11-20,5,2024-11-25,2024-11-30,10,Not Shipped,XpressBees,89.84,1887,2
950011,550011,2024-07-09,5,2024-07-14,2024-07-15,6,Delayed,BlueDart,543.93,1497,1
950012,550012,2024-11-01,3,2024-11-04,2024-11-07,6,On Time,BlueDart,105.23,2087,1
950013,550013,2024-10-04,6,2024-10-07,2024-10-07,3,In Transit,Ekart,364.44,2373,1
950014,550014,2025-04-15,6,2025-04-20,2025-04-20,5,On Time,BlueDart,670.45,1844,1
950015,550015,2024-09-02,4,2024-09-02,2024-09-09,7,Early,XpressBees,605.65,900,1
950016,550016,2025-12-08,4,2025-12-11,2025-12-17,9,Not Shipped,Delhivery,418.58,1218,1
950017,550017,2024-02-24,7,2024-02-29,2024-03-05,10,Delayed,BlueDart,502.69,2081,1
950018,550018,2025-09-28,3,2025-09-30,2025-09-29,1,On Time,Delhivery,353.68,2127,3
950019,550019,2024-01-08,8,2024-01-14,2024-01-18,10,On Time,BlueDart,396.12,2330,1
950020,550020,2024-07-11,7,2024-07-14,2024-07-18,7,Delayed,Delhivery,85.55,983,2
950021,550021,2026-05-06,7,2026-05-12,2026-05-08,2,Not Shipped,DTDC,142.02,1612,1
950022,550022,2025-11-27,4,2025-12-01,2025-12-01,4,On Time,Ekart,162.52,1661,1
950023,550023,2026-06-16,6,2026-06-21,2026-06-25,9,On Time,Ekart,619.54,1890,2
950024,550024,2025-04-07,8,2025-04-15,2025-04-09,2,On Time,DTDC,673.69,951,1
950025,550025,2024-05-08,8,2024-05-13,2024-05-14,6,Not Shipped,XpressBees,377.13,1087,1
950026,550026,2026-06-21,8,2026-06-27,2026-06-23,2,Delayed,Ekart,695.8,82,1
950027,550027,2025-11-26,7,2025-12-01,2025-12-06,10,On Time,Delhivery,389.56,949,1
950028,550028,2025-04-19,6,2025-04-22,2025-04-27,8,In Transit,Ecom Express,488.2,1176,1
950029,550029,2025-12-03,3,2025-12-04,2025-12-05,2,Not Shipped,Delhivery,672.88,983,1
950030,550030,2024-09-19,4,2024-09-21,2024-09-25,6,On Time,Ekart,370.22,882,1
950031,550031,2025-12-20,4,2025-12-24,2025-12-28,8,Delayed,Ecom Express,599.08,2263,1
950032,550032,2025-11-28,5,2025-11-30,2025-12-08,10,On Time,Delhivery,565.61,1869,1
950033,550033,2024-05-07,8,2024-05-14,2024-05-08,1,Not Shipped,BlueDart,144.63,2470,1
950034,550034,2024-01-30,8,2024-02-04,2024-02-05,6,On Time,Ecom Express,541.84,1532,1
950035,550035,2026-02-11,5,2026-02-16,2026-02-15,4,On Time,Delhivery,210.87,1595,1
950036,550036,2025-10-22,8,2025-10-30,2025-10-24,2,On Time,BlueDart,577.0,2050,2
950037,550037,2024-09-28,5,2024-09-29,2024-09-29,1,On Time,Delhivery,397.05,1791,1
950038,550038,2025-05-13,6,2025-05-16,2025-05-17,4,On Time,Ekart,562.6,1316,2
950039,550039,2024-01-30,4,2024-01-31,2024-02-03,4,On Time,BlueDart,176.51,1492,3
950040,550040,2024-06-09,5,2024-06-14,2024-06-13,4,On Time,Delhivery,277.72,2029,1
950041,550041,2024-03-23,5,2024-03-26,2024-03-30,7,Delayed,Delhivery,78.09,776,1
950042,550042,2024-01-25,7,2024-01-29,2024-01-30,5,On Time,DTDC,473.55,2328,1
950043,550043,2024-05-08,8,2024-05-13,2024-05-09,1,On Time,XpressBees,595.6,109,1
950044,550044,2024-02-16,7,2024-02-19,2024-02-21,5,On Time,Ecom Express,321.66,1250,1
950045,550045,2026-05-14,8,2026-05-18,2026-05-15,1,On Time,DTDC,204.8,1214,1
950046,550046,2024-03-15,3,2024-03-18,2024-03-16,1,On Time,Delhivery,543.19,2014,1
950047,550047,2024-04-30,5,2024-05-04,2024-05-04,4,On Time,Ecom Express,470.61,1629,1
950048,550048,2025-03-20,4,2025-03-24,2025-03-25,5,Delayed,Delhivery,59.79,260,1
950049,550049,2025-07-02,7,2025-07-09,2025-07-11,9,On Time,Ekart,134.13,1510,1
950050,550050,2025-10-11,7,2025-10-14,2025-10-18,7,On Time,BlueDart,631.94,1569,1
950051,550051,2024-03-31,3,2024-04-01,2024-04-07,7,On Time,DTDC,470.18,613,1
950052,550052,2024-05-06,6,2024-05-08,2024-05-07,1,Not Shipped,Ekart,626.01,1428,1
950053,550053,2024-01-19,7,2024-01-22,2024-01-27,8,Early,Ecom Express,379.02,2023,1
950054,550054,2024-05-26,4,2024-05-28,2024-05-27,1,On Time,DTDC,167.13,1325,1
950055,550055,2024-06-25,4,2024-06-27,2024-06-28,3,On Time,BlueDart,448.36,1059,1
950056,550056,2026-01-12,3,2026-01-15,2026-01-19,7,On Time,DTDC,672.82,1112,2
950057,550057,2025-06-23,6,2025-06-28,2025-07-03,10,Not Shipped,Ecom Express,73.59,1912,2
950058,550058,2024-07-29,6,2024-08-01,2024-08-04,6,On Time,BlueDart,431.64,1604,1
950059,550059,2024-04-21,4,2024-04-21,2024-04-29,8,On Time,BlueDart,75.25,1870,1
950060,550060,2026-01-27,3,2026-01-28,2026-02-03,7,Delayed,Delhivery,293.42,2151,1
950061,550061,2025-10-13,7,2025-10-19,2025-10-14,1,On Time,Delhivery,429.3,326,1
950062,550062,2024-03-28,3,2024-03-30,2024-04-04,7,On Time,DTDC,604.47,261,1
950063,550063,2025-05-27,8,2025-06-02,2025-05-31,4,On Time,Ecom Express,397.4,2486,1
950064,550064,2026-02-05,6,2026-02-08,2026-02-14,9,Cancelled,BlueDart,134.45,356,1
950065,550065,2024-09-03,6,2024-09-09,2024-09-11,8,On Time,XpressBees,200.31,1321,2
950066,550066,2025-10-31,6,2025-11-05,2025-11-05,5,In Transit,BlueDart,564.13,1849,1
950067,550067,2024-12-19,7,2024-12-26,2024-12-28,9,On Time,Ekart,614.49,1671,1
950068,550068,2024-05-17,4,2024-05-18,2024-05-25,8,On Time,Delhivery,492.89,1376,1
950069,550069,2024-09-15,8,2024-09-22,2024-09-21,6,On Time,DTDC,112.57,375,1
950070,550070,2024-11-07,8,2024-11-12,2024-11-09,2,Delayed,XpressBees,523.98,1939,1
950071,550071,2024-02-06,4,2024-02-10,2024-02-07,1,On Time,XpressBees,335.62,121,2
950072,550072,2024-10-30,7,2024-11-06,2024-10-31,1,Delayed,BlueDart,523.32,1808,1
950073,550073,2026-05-31,8,2026-06-08,2026-06-04,4,Not Shipped,DTDC,50.71,1120,1
950074,550074,2024-05-04,4,2024-05-06,2024-05-06,2,On Time,BlueDart,241.38,73,1
950075,550075,2024-01-11,3,2024-01-14,2024-01-13,2,On Time,BlueDart,486.68,2407,1
950076,550076,2024-12-11,6,2024-12-15,2024-12-19,8,On Time,DTDC,285.56,2219,1
950077,550077,2026-05-28,4,2026-05-31,2026-06-05,8,In Transit,XpressBees,442.15,2087,1
950078,550078,2025-09-12,7,2025-09-17,2025-09-21,9,Delayed,Ekart,611.22,525,1
950079,550079,2025-04-16,8,2025-04-21,2025-04-21,5,On Time,BlueDart,277.2,2109,1
950080,550080,2025-10-30,6,2025-11-03,2025-11-01,2,On Time,Ecom Express,491.34,1820,3
950081,550081,2024-01-13,4,2024-01-14,2024-01-15,2,In Transit,Ekart,139.55,1770,1
950082,550082,2024-07-07,5,2024-07-09,2024-07-12,5,Not Shipped,XpressBees,645.49,2472,2
950083,550083,2026-02-10,8,2026-02-15,2026-02-18,8,On Time,Delhivery,224.95,1810,1
950084,550084,2025-10-22,4,2025-10-24,2025-10-28,6,On Time,DTDC,657.74,1499,1
950085,550085,2025-02-26,4,2025-02-28,2025-02-28,2,Returned,XpressBees,698.28,252,1
950086,550086,2024-09-01,7,2024-09-07,2024-09-10,9,Delayed,BlueDart,372.09,854,2
950087,550087,2024-07-28,6,2024-08-01,2024-08-06,9,Cancelled,DTDC,690.77,1977,2
950088,550088,2024-02-10,8,2024-02-16,2024-02-13,3,On Time,BlueDart,641.39,1235,1
950089,550089,2026-03-19,3,2026-03-18,2026-03-28,9,On Time,BlueDart,48.73,904,1
950090,550090,2024-06-27,5,2024-07-01,2024-07-04,7,Delayed,Ecom Express,73.45,129,1
950091,550091,2026-01-15,4,2026-01-16,2026-01-18,3,Delayed,BlueDart,101.08,398,1
950092,550092,2024-11-08,5,2024-11-13,2024-11-17,9,On Time,Delhivery,536.12,1422,1
950093,550093,2026-04-09,6,2026-04-15,2026-04-16,7,Early,XpressBees,432.12,1700,1
950094,550094,2024-02-06,5,2024-02-07,2024-02-07,1,Returned,Ekart,55.44,1326,1
950095,550095,2025-04-17,5,2025-04-21,2025-04-21,4,Returned,BlueDart,279.66,809,1
950096,550096,2024-03-30,4,2024-03-31,2024-04-02,3,Returned,BlueDart,566.62,1693,2
950097,550097,2024-01-03,5,2024-01-07,2024-01-08,5,On Time,Ecom Express,684.04,225,1
950098,550098,2024-11-21,6,2024-11-26,2024-11-23,2,Not Shipped,Ekart,224.36,1011,1
950099,550099,2025-08-07,3,2025-08-07,2025-08-11,4,Delayed,Ecom Express,49.92,230,1
950100,550100,2026-04-24,6,2026-04-29,2026-05-02,8,On Time,Ekart,199.59,852,1
950101,550101,2024-05-18,7,2024-05-25,2024-05-21,3,On Time,Ecom Express,203.94,651,1
950102,550102,2025-08-04,7,2025-08-09,2025-08-07,3,Delayed,XpressBees,676.69,762,1
950103,550103,2026-01-04,6,2026-01-07,2026-01-09,5,On Time,BlueDart,254.16,1163,1
950104,550104,2026-05-05,6,2026-05-08,2026-05-06,1,In Transit,Ecom Express,464.01,863,1
950105,550105,2024-09-13,5,2024-09-16,2024-09-20,7,On Time,BlueDart,602.72,2086,1
950106,550106,2024-02-06,6,2024-02-09,2024-02-07,1,Delayed,Ekart,510.53,1613,1
950107,550107,2026-05-26,4,2026-05-26,2026-06-05,10,Cancelled,Ekart,375.45,384,1
950108,550108,2026-03-04,7,2026-03-09,2026-03-11,7,Delayed,XpressBees,61.79,308,1
950109,550109,2024-08-21,7,2024-08-26,2024-08-27,6,On Time,BlueDart,379.53,2405,3
950110,550110,2024-05-07,6,2024-05-09,2024-05-13,6,On Time,Delhivery,141.73,2039,1
950111,550111,2025-05-04,7,2025-05-08,2025-05-08,4,Returned,Ekart,389.31,1817,1
950112,550112,2024-08-06,3,2024-08-07,2024-08-10,4,Delayed,Ecom Express,349.25,1466,1
950113,550113,2025-05-29,4,2025-06-02,2025-06-07,9,On Time,Ekart,147.87,1223,1
950114,550114,2024-04-04,7,2024-04-08,2024-04-14,10,Early,DTDC,615.9,40,1
950115,550115,2026-04-25,8,2026-05-03,2026-04-27,2,On Time,Delhivery,671.17,1427,2
950116,550116,2025-01-14,8,2025-01-18,2025-01-15,1,On Time,Delhivery,625.59,1850,1
950117,550117,2024-05-10,8,2024-05-16,2024-05-14,4,On Time,Ecom Express,239.13,2172,1
950118,550118,2024-07-05,7,2024-07-10,2024-07-08,3,On Time,Delhivery,649.92,969,1
950119,550119,2025-09-02,7,2025-09-05,2025-09-10,8,Delayed,BlueDart,237.92,368,1
950120,550120,2025-11-05,7,2025-11-12,2025-11-11,6,On Time,Ekart,604.95,2074,1
950121,550121,2024-04-08,7,2024-04-13,2024-04-11,3,On Time,BlueDart,236.41,724,1
950122,550122,2025-11-22,7,2025-11-26,2025-12-02,10,Delayed,Ecom Express,336.31,2101,2
950123,550123,2026-05-07,5,2026-05-08,2026-05-09,2,On Time,DTDC,305.06,481,1
950124,550124,2024-09-25,7,2024-09-28,2024-10-04,9,Delayed,Ecom Express,240.88,1632,1
950125,550125,2025-07-19,7,2025-07-23,2025-07-27,8,On Time,Ecom Express,77.72,1097,1
950126,550126,2026-01-01,6,2026-01-05,2026-01-09,8,On Time,Delhivery,298.25,400,1
950127,550127,2026-05-12,3,2026-05-11,2026-05-22,10,On Time,BlueDart,45.75,830,1
950128,550128,2024-06-01,7,2024-06-05,2024-06-06,5,Returned,Ecom Express,42.61,892,1
950129,550129,2026-03-23,6,2026-03-27,2026-03-28,5,Cancelled,BlueDart,337.85,260,1
950130,550130,2024-02-08,3,2024-02-09,2024-02-13,5,On Time,Ekart,242.47,613,1
950131,550131,2025-05-21,8,2025-05-28,2025-05-24,3,Returned,XpressBees,684.9,41,1
950132,550132,2024-05-30,8,2024-06-07,2024-06-07,8,Delayed,Delhivery,212.09,1242,2
950133,550133,2024-04-16,3,2024-04-16,2024-04-21,5,On Time,BlueDart,576.55,1464,2
950134,550134,2024-08-15,6,2024-08-18,2024-08-22,7,On Time,Ecom Express,344.06,997,1
950135,550135,2024-05-22,6,2024-05-28,2024-05-24,2,Not Shipped,Delhivery,607.18,1616,1
950136,550136,2024-02-17,5,2024-02-20,2024-02-21,4,On Time,XpressBees,85.63,1827,2
950137,550137,2024-10-01,4,2024-10-04,2024-10-09,8,Returned,Delhivery,647.5,1375,1
950138,550138,2024-04-14,6,2024-04-16,2024-04-23,9,On Time,Ekart,455.22,2325,1
950139,550139,2024-12-19,3,2024-12-18,2024-12-29,10,On Time,XpressBees,48.82,2344,1
950140,550140,2024-10-03,6,2024-10-09,2024-10-12,9,Cancelled,Ecom Express,662.0,2051,1
950141,550141,2025-04-21,7,2025-04-26,2025-04-22,1,Returned,DTDC,654.07,1003,1
950142,550142,2026-02-20,3,2026-02-19,2026-03-02,10,On Time,XpressBees,512.06,6,1
950143,550143,2024-05-10,7,2024-05-14,2024-05-16,6,On Time,Delhivery,148.2,1639,1
950144,550144,2026-02-19,8,2026-02-27,2026-02-23,4,On Time,DTDC,272.68,1568,1
950145,550145,2025-05-08,6,2025-05-12,2025-05-16,8,Delayed,Ecom Express,578.02,2248,1
950146,550146,2026-06-25,7,2026-07-02,2026-06-28,3,On Time,BlueDart,344.68,2157,1
