order_id,order_date,customer_id,product_id,seller_id,quantity,discount_pct,shipping_fee,shipping_date,delivery_date,delivery_days,order_status,sales_channel,delivery_partner,unit_price,gross_sales,discount_amount,net_sales,estimated_cost,profit
559164,2024-05-27,12605,20092,30228,2,0.273,529.0,2024-05-30,2024-06-04,5,Shipped,Mobile App,Delhivery,32980.93,65961.86,18007.59,47954.27,48905.42,-1480.15
559165,2025-12-04,11539,20343,30020,2,0.243,50.5,2025-12-08,2025-12-18,10,Cancelled,Social Commerce,Delhivery,44032.73,88065.46,21399.91,66665.55,43979.54,22635.51
559166,2024-03-21,14559,20241,30070,4,0.164,100.17,2024-03-23,2024-03-25,2,Delivered,Website,Ekart,3014.47,12057.88,1977.49,10080.39,7137.04,2843.18
559167,2025-11-30,11955,20182,30005,4,0.151,387.24,2025-12-02,2025-12-04,2,Shipped,Social Commerce,DTDC,791.1,3164.4,477.82,2686.58,2295.8,3.54
559168,2026-04-21,13033,20499,30123,3,0.106,118.85,2026-04-21,2026-04-28,7,Returned,Marketplace,BlueDart,25345.06,76035.18,8059.73,67975.45,54896.97,12959.63
559169,2024-05-14,10564,20518,30031,2,0.248,41.22,2024-05-17,2024-05-18,1,Delivered,Social Commerce,DTDC,37802.74,75605.48,18750.16,56855.32,38701.52,18112.58
559170,2025-06-17,12976,20899,30156,5,0.09,121.05,2025-06-20,2025-06-25,5,Delivered,Marketplace,BlueDart,40752.82,203764.1,18338.77,185425.33,116950.5,68353.78
559171,2024-05-31,11538,20810,30263,5,0.056,257.78,2024-06-03,2024-06-08,5,Delivered,Website,Ekart,14736.4,73682.0,4126.19,69555.81,42749.65,26548.38
559172,2025-02-26,11359,20494,30147,5,0.109,161.32,2025-02-27,2025-03-02,3,Delivered,Mobile App,Ekart,30069.54,150347.7,16387.9,133959.8,114164.7,19633.78
559173,2025-02-25,11001,20197,30188,5,0.113,473.97,2025-02-28,2025-03-03,3,Delivered,Marketplace,Ekart,8064.61,40323.05,4556.5,35766.55,31113.35,4179.23
559174,2024-03-11,10525,20477,30269,4,0.041,370.0,2024-03-12,2024-03-15,3,Processing,Website,Ecom Express,27806.06,111224.24,4560.19,106664.05,74828.96,31465.09
559175,2024-06-18,10025,20235,30106,1,0.165,430.6,2024-06-18,2024-06-24,6,Delivered,Website,Ekart,21212.24,21212.24,3500.02,17712.22,11764.22,5517.4
559176,2025-05-09,13466,20675,30075,5,0.113,359.21,2025-05-12,2025-05-20,8,Delivered,Mobile App,BlueDart,12472.97,62364.85,7047.23,55317.62,40402.4,14556.01
559177,2026-02-04,13676,20541,30140,1,0.234,23.99,2026-02-06,2026-02-14,8,Delivered,Website,BlueDart,20645.7,20645.7,4831.09,15814.61,18150.56,-2359.94
559178,2024-09-04,12137,20449,30121,1,0.083,298.69,2024-09-07,2024-09-17,10,Delivered,Mobile App,Delhivery,34687.41,34687.41,2879.06,31808.35,19547.59,11962.07
559179,2026-02-04,14211,20662,30189,3,0.095,243.34,2026-02-07,2026-02-12,5,Delivered,Mobile App,Ekart,41608.08,124824.24,11858.3,112965.94,72812.79,39909.81
559180,2024-06-25,11477,20942,30069,2,0.256,165.86,2024-06-29,2024-07-05,6,Processing,Mobile App,XpressBees,15560.52,31121.04,7966.99,23154.05,26645.32,-3657.13
559181,2024-01-23,12689,20300,30126,2,0.153,288.69,2024-01-26,2024-01-27,1,Delivered,Mobile App,BlueDart,14856.86,29713.72,4546.2,25167.52,15347.22,9531.61
559182,2024-12-22,14089,20146,30005,4,0.17,227.78,2024-12-25,2025-01-01,7,Delivered,Website,BlueDart,3911.33,15645.32,2659.7,12985.62,9341.36,3416.48
559183,2024-01-02,12777,20929,30198,5,0.08,348.21,2024-01-06,2024-01-12,6,Delivered,Website,Delhivery,25025.39,125126.95,10010.16,115116.79,64121.75,50646.83
559184,2024-02-02,13303,20634,30210,4,0.244,117.72,2024-02-02,2024-02-04,2,Processing,Mobile App,Delhivery,30011.81,120047.24,29291.53,90755.71,60348.88,30289.11
559185,2024-10-05,10939,20747,30185,3,0.202,524.76,2024-10-07,2024-10-14,7,Delivered,Mobile App,XpressBees,20103.18,60309.54,12182.53,48127.01,39211.05,8391.2
559186,2025-06-29,12360,20158,30294,3,0.138,480.42,2025-07-02,2025-07-07,5,Cancelled,Mobile App,Delhivery,29690.97,89072.91,12292.06,76780.85,69248.16,7052.27
559187,2026-05-28,14268,20496,30282,4,0.04,286.95,2026-05-30,2026-06-05,6,Delivered,Website,Ecom Express,12933.72,51734.88,2069.4,49665.48,24164.84,25213.69
559188,2025-07-20,14215,20838,30089,4,0.163,545.61,2025-07-21,2025-07-26,5,Delivered,Marketplace,Ekart,36488.93,145955.72,23790.78,122164.94,85802.04,35817.29
559189,2025-09-06,14989,20989,30228,4,0.295,332.27,2025-09-10,2025-09-16,6,Delivered,Website,DTDC,26312.69,105250.76,31048.97,74201.79,53129.96,20739.56
559190,2025-09-25,13244,20090,30018,4,0.273,200.57,2025-09-26,2025-09-28,2,Delivered,Mobile App,Ecom Express,20874.15,83496.6,22794.57,60702.03,43786.2,16715.26
559191,2025-04-22,14680,20699,30231,4,0.289,129.85,2025-04-24,2025-05-01,7,Processing,Website,XpressBees,16534.68,66138.72,19114.09,47024.63,58791.44,-11896.66
559192,2024-01-21,10047,20343,30234,3,0.137,20.19,2024-01-22,2024-01-23,1,Delivered,Website,BlueDart,44032.73,132098.19,18097.45,114000.74,65969.31,48011.24
559193,2024-11-07,13586,20426,30051,4,0.239,345.43,2024-11-07,2024-11-14,7,Delivered,Website,BlueDart,17787.61,71150.44,17004.96,54145.48,57879.52,-4079.47
559194,2024-06-09,14860,20197,30193,3,0.014,463.87,2024-06-10,2024-06-17,7,Delivered,Mobile App,Ecom Express,8064.61,24193.83,338.71,23855.12,18668.01,4723.24
559195,2025-05-26,13034,20750,30196,5,0.272,451.26,2025-05-28,2025-06-03,6,Delivered,Marketplace,BlueDart,22099.35,110496.75,30055.12,80441.63,65307.05,14683.32
559196,2025-12-05,12403,20857,30002,3,0.129,277.84,2025-12-07,2025-12-11,4,Delivered,Mobile App,Ekart,28770.33,86310.99,11134.12,75176.87,68859.42,6039.61
559197,2025-01-23,11911,20360,30157,4,0.048,54.29,2025-01-27,2025-02-04,8,Delivered,Marketplace,BlueDart,4196.96,16787.84,805.82,15982.02,7833.84,8093.89
559198,2025-06-08,13435,20014,30080,5,0.286,397.18,2025-06-11,2025-06-15,4,Cancelled,Website,Ecom Express,12556.44,62782.2,17955.71,44826.49,33041.15,11388.16
559199,2025-08-05,14833,20987,30254,1,0.294,511.53,2025-08-06,2025-08-08,2,Delivered,Website,Ekart,1464.03,1464.03,430.42,1033.61,762.32,-240.24
559200,2024-01-09,11438,20197,30055,1,0.148,502.14,2024-01-12,2024-01-22,10,Returned,Mobile App,Delhivery,8064.61,8064.61,1193.56,6871.05,6222.67,146.24
559201,2025-11-14,14839,20963,30041,1,0.009,563.0,2025-11-17,2025-11-24,7,Shipped,Mobile App,XpressBees,8089.44,8089.44,72.8,8016.64,5776.13,1677.51
559202,2025-10-28,10366,20996,30004,3,0.012,332.33,2025-10-28,2025-10-30,2,Shipped,Marketplace,XpressBees,13898.46,41695.38,500.34,41195.04,28744.74,12117.97
559203,2026-05-30,12855,20269,30008,1,0.114,241.89,2026-06-03,2026-06-10,7,Shipped,Website,BlueDart,29830.28,29830.28,3400.65,26429.63,23513.85,2673.89
559204,2025-01-14,10122,20320,30025,2,0.295,149.56,2025-01-16,2025-01-25,9,Delivered,Mobile App,Ekart,26459.75,52919.5,15611.25,37308.25,47188.14,-10029.45
559205,2026-06-04,14607,20300,30220,5,0.151,535.08,2026-06-08,2026-06-12,4,Delivered,Social Commerce,XpressBees,14856.86,74284.3,11216.93,63067.37,38368.05,24164.24
559206,2024-08-27,12939,20621,30009,4,0.178,128.7,2024-08-29,2024-09-07,9,Delivered,Website,DTDC,36826.92,147307.68,26220.77,121086.91,77742.08,43216.13
559207,2025-01-05,11976,20552,30271,5,0.248,268.36,2025-01-05,2025-01-08,3,Delivered,Mobile App,DTDC,27334.52,136672.6,33894.8,102777.8,87879.75,14629.69
559208,2025-11-18,11795,20872,30161,4,0.058,192.04,2025-11-19,2025-11-27,8,Delivered,Mobile App,Delhivery,28745.91,114983.64,6669.05,108314.59,93517.08,14605.47
559209,2025-03-29,11608,20249,30162,1,0.131,424.45,2025-03-29,2025-03-31,2,Delivered,Mobile App,Delhivery,10017.56,10017.56,1312.3,8705.26,6498.78,1782.03
559210,2024-11-24,10184,20260,30232,1,0.243,570.45,2024-11-25,2024-11-29,4,Delivered,Social Commerce,DTDC,12759.9,12759.9,3100.66,9659.24,8455.17,633.62
559211,2025-06-10,10060,20962,30014,1,0.105,184.78,2025-06-10,2025-06-19,9,Delivered,Marketplace,Ecom Express,35194.48,35194.48,3695.42,31499.06,23707.75,7606.53
559212,2025-02-17,13868,20246,30043,2,0.227,318.58,2025-02-17,2025-02-21,4,Delivered,Marketplace,DTDC,37529.66,75059.32,17038.47,58020.85,38038.52,19663.75
559213,2024-03-26,10076,20592,30289,2,0.164,221.16,2024-03-27,2024-04-06,10,Delivered,Marketplace,Ecom Express,11354.3,22708.6,3724.21,18984.39,19979.78,-1216.55
559214,2026-02-24,12814,20343,30081,3,0.033,405.04,2026-02-25,2026-02-27,2,Delivered,Mobile App,XpressBees,44032.73,132098.19,4359.24,127738.95,65969.31,61364.6
559215,2025-11-25,14062,20981,30193,3,0.125,119.42,2025-11-28,2025-12-04,6,Processing,Marketplace,Ekart,21905.58,65716.74,8214.59,57502.15,36169.26,21213.47
559216,2024-05-16,13125,20646,30197,3,0.267,440.07,2024-05-18,2024-05-19,1,Returned,Website,BlueDart,15667.11,47001.33,12549.36,34451.97,36706.29,-2694.39
559217,2024-07-15,13121,20604,30033,1,0.133,181.33,2024-07-19,2024-07-25,6,Delivered,Mobile App,Ekart,18755.3,18755.3,2494.45,16260.85,9016.54,7062.98
559218,2025-05-30,10708,20222,30029,2,0.147,311.93,2025-05-30,2025-06-02,3,Delivered,Mobile App,DTDC,14091.16,28182.32,4142.8,24039.52,14153.22,9574.37
559219,2025-02-15,13403,20655,30010,2,0.069,108.38,2025-02-16,2025-02-25,9,Delivered,Mobile App,BlueDart,5250.42,10500.84,724.56,9776.28,7826.1,1841.8
559220,2024-04-04,12298,20915,30295,5,0.055,569.6,2024-04-08,2024-04-12,4,Processing,Mobile App,Delhivery,4115.84,20579.2,1131.86,19447.34,17284.95,1592.79
559221,2024-11-22,12872,20619,30045,5,0.128,56.3,2024-11-26,2024-12-04,8,Delivered,Website,Delhivery,22412.05,112060.25,14343.71,97716.54,80960.6,16699.64
559222,2026-06-10,12396,20393,30290,2,0.241,115.6,2026-06-13,2026-06-15,2,Delivered,Website,DTDC,7861.41,15722.82,3789.2,11933.62,8344.72,3473.3
559223,2024-09-15,12960,20163,30259,1,0.045,176.22,2024-09-19,2024-09-25,6,Delivered,Mobile App,Delhivery,18789.98,18789.98,845.55,17944.43,11201.82,6566.39
559224,2024-10-11,11350,20313,30266,1,0.292,395.26,2024-10-11,2024-10-19,8,Delivered,Mobile App,Delhivery,29587.82,29587.82,8639.64,20948.18,21613.42,-1060.5
559225,2026-01-17,13334,20388,30079,4,0.215,47.09,2026-01-21,2026-01-26,5,Shipped,Mobile App,Ekart,35745.23,142980.92,30740.9,112240.02,72182.08,40010.85
559226,2026-04-10,14805,20306,30023,3,0.217,342.25,2026-04-11,2026-04-17,6,Returned,Website,Delhivery,9145.16,27435.48,5953.5,21481.98,15861.51,5278.22
559227,2024-06-21,12201,20536,30226,5,0.184,343.68,2024-06-25,2024-06-30,5,Delivered,Website,BlueDart,11699.02,58495.1,10763.1,47732.0,42698.85,4689.47
559228,2024-11-30,14078,20721,30056,5,0.243,134.87,2024-11-30,2024-12-02,2,Delivered,Marketplace,XpressBees,44734.37,223671.85,54352.26,169319.59,112246.65,56938.07
559229,2026-02-10,11139,20154,30037,3,0.118,467.68,2026-02-14,2026-02-15,1,Delivered,Marketplace,Ecom Express,12483.13,37449.39,4419.03,33030.36,17665.56,14897.12
559230,2026-02-10,12786,20134,30179,5,0.158,82.78,2026-02-14,2026-02-15,1,Delivered,Website,BlueDart,26769.82,133849.1,21148.16,112700.94,76026.0,36592.16
559231,2025-01-02,11402,20144,30211,3,0.155,96.81,2025-01-04,2025-01-09,5,Delivered,Social Commerce,Ecom Express,15986.58,47959.74,7433.76,40525.98,30648.15,9781.02
559232,2025-11-28,10997,20404,30095,3,0.069,56.33,2025-11-29,2025-12-09,10,Delivered,Social Commerce,Ecom Express,19691.6,59074.8,4076.16,54998.64,38061.51,16880.8
559233,2024-10-05,14302,20724,30016,2,0.034,298.17,2024-10-05,2024-10-12,7,Delivered,Social Commerce,BlueDart,29630.43,59260.86,2014.87,57245.99,48124.92,8822.9
559234,2024-07-31,10182,20249,30109,2,0.276,53.27,2024-08-04,2024-08-11,7,Delivered,Social Commerce,Delhivery,10017.56,20035.12,5529.69,14505.43,12997.56,1454.6
559235,2026-05-11,12846,20819,30001,2,0.125,572.14,2026-05-15,2026-05-17,2,Delivered,Mobile App,Delhivery,9531.92,19063.84,2382.98,16680.86,9551.18,6557.54
559236,2025-08-12,14248,20119,30270,5,0.079,342.39,2025-08-16,2025-08-17,1,Delivered,Website,DTDC,10444.93,52224.65,4125.75,48098.9,30345.65,17410.86
559237,2025-12-13,13590,20018,30054,5,0.179,191.23,2025-12-17,2025-12-23,6,Delivered,Marketplace,Ecom Express,23855.37,119276.85,21350.56,97926.29,106478.6,-8743.54
559238,2024-07-31,10673,20950,30216,1,0.013,511.31,2024-08-01,2024-08-04,3,Delivered,Marketplace,DTDC,36479.45,36479.45,474.23,36005.22,19815.39,15678.52
559239,2024-01-18,11410,20969,30083,4,0.024,29.27,2024-01-21,2024-01-23,2,Returned,Website,Delhivery,22773.94,91095.76,2186.3,88909.46,43037.2,45842.99
559240,2024-01-18,14394,20906,30273,4,0.052,92.0,2024-01-22,2024-01-29,7,Delivered,Website,Ecom Express,20705.36,82821.44,4306.71,78514.73,46298.44,32124.29
559241,2025-09-27,10875,20751,30058,3,0.218,75.63,2025-09-30,2025-10-07,7,Delivered,Social Commerce,BlueDart,50162.65,150487.95,32806.37,117681.58,71133.84,46472.11
559242,2024-10-01,11211,20156,30025,1,0.13,39.83,2024-10-02,2024-10-11,9,Processing,Marketplace,DTDC,7920.98,7920.98,1029.73,6891.25,4368.08,2483.34
559243,2025-04-17,14170,20283,30173,5,0.02,342.26,2025-04-19,2025-04-22,3,Delivered,Mobile App,DTDC,41693.72,208468.6,4169.37,204299.23,120283.65,83673.32
559244,2025-10-10,12619,20324,30138,5,0.163,355.98,2025-10-11,2025-10-21,10,Delivered,Mobile App,Ecom Express,9627.8,48139.0,7846.66,40292.34,23640.9,16295.46
559245,2025-11-30,12813,20130,30033,3,0.155,32.5,2025-12-03,2025-12-06,3,Delivered,Mobile App,Ekart,1406.18,4218.54,653.87,3564.67,3031.74,500.43
559246,2024-06-11,12214,20244,30258,3,0.09,315.13,2024-06-15,2024-06-22,7,Delivered,Marketplace,Ecom Express,13195.89,39587.67,3562.89,36024.78,28345.2,7364.45
559247,2025-06-08,13245,20521,30299,3,0.068,55.79,2025-06-08,2025-06-11,3,Delivered,Marketplace,Ekart,33242.87,99728.61,6781.55,92947.06,66894.54,25996.73
559248,2025-07-26,10080,20317,30259,5,0.137,402.26,2025-07-28,2025-07-29,1,Processing,Mobile App,Ekart,13091.06,65455.3,8967.38,56487.92,42120.15,13965.51
559249,2025-06-01,11401,20784,30068,3,0.009,186.57,2025-06-02,2025-06-06,4,Delivered,Mobile App,DTDC,22295.89,66887.67,601.99,66285.68,58237.62,7861.49
559250,2025-11-28,14970,20804,30151,4,0.148,119.54,2025-12-01,2025-12-02,1,Delivered,Website,Ecom Express,5107.4,20429.6,3023.58,17406.02,15910.84,1375.64
559251,2024-11-24,13622,20946,30008,1,0.278,539.48,2024-11-26,2024-12-05,9,Delivered,Website,Ekart,34674.21,34674.21,9639.43,25034.78,20673.44,3821.86
559252,2024-10-10,14746,20146,30192,4,0.125,22.07,2024-10-12,2024-10-14,2,Delivered,Website,Ecom Express,3911.33,15645.32,1955.66,13689.66,9341.36,4326.23
559253,2024-10-17,10897,20560,30233,4,0.165,172.97,2024-10-18,2024-10-23,5,Delivered,Mobile App,Delhivery,25672.55,102690.2,16943.88,85746.32,62018.28,23555.07
559254,2024-04-03,12570,20518,30223,5,0.212,177.24,2024-04-05,2024-04-09,4,Shipped,Social Commerce,BlueDart,37802.74,189013.7,40070.9,148942.8,96753.8,52011.76
559255,2024-02-08,12138,20358,30200,4,0.297,181.43,2024-02-10,2024-02-15,5,Delivered,Social Commerce,Ecom Express,34169.05,136676.2,40592.83,96083.37,69672.0,26229.94
559256,2025-06-28,12841,20068,30200,3,0.223,202.52,2025-07-01,2025-07-10,9,Delivered,Website,Ecom Express,7181.67,21545.01,4804.54,16740.47,12416.67,4121.28
559257,2026-06-28,12691,20055,30036,4,0.141,262.31,2026-06-29,2026-07-07,8,Delivered,Website,Delhivery,1764.18,7056.72,995.0,6061.72,6035.24,-235.83
559258,2024-04-29,14248,20398,30111,4,0.107,592.54,2024-04-29,2024-05-08,9,Delivered,Marketplace,Delhivery,12396.4,49585.6,5305.66,44279.94,31552.36,12135.04
559259,2024-08-17,11418,20829,30154,4,0.082,221.57,2024-08-17,2024-08-21,4,Processing,Marketplace,BlueDart,23131.38,92525.52,7587.09,84938.43,72042.88,12673.98
559260,2024-01-03,14911,20107,30020,3,0.298,487.03,2024-01-07,2024-01-11,4,Delivered,Marketplace,XpressBees,27379.65,82138.95,24477.41,57661.54,72470.7,-15296.19
559261,2024-08-10,12628,20160,30251,3,0.076,43.81,2024-08-12,2024-08-14,2,Delivered,Mobile App,Delhivery,8193.05,24579.15,1868.02,22711.13,18419.31,4248.01
559262,2024-04-29,14382,20365,30211,2,0.134,466.0,2024-05-03,2024-05-07,4,Shipped,Website,Ekart,31294.12,62588.24,8386.82,54201.42,32111.38,21624.04
559263,2026-06-27,14388,20566,30050,5,0.23,478.16,2026-06-29,2026-07-05,6,Delivered,Website,BlueDart,27190.03,135950.15,31268.53,104681.62,76930.7,27272.76
559264,2024-08-31,10266,20496,30018,4,0.042,33.34,2024-09-01,2024-09-06,5,Delivered,Website,XpressBees,12933.72,51734.88,2172.86,49562.02,24164.84,25363.84
559265,2026-04-30,12247,20935,30274,3,0.121,533.75,2026-05-02,2026-05-07,5,Delivered,Marketplace,BlueDart,9305.98,27917.94,3378.07,24539.87,14938.8,9067.32
559266,2025-09-09,12097,20570,30275,2,0.02,55.79,2025-09-12,2025-09-15,3,Delivered,Marketplace,DTDC,27714.91,55429.82,1108.6,54321.22,43738.68,10526.75
559267,2024-10-08,12392,20213,30149,3,0.285,459.68,2024-10-12,2024-10-22,10,Delivered,Marketplace,Ecom Express,12504.11,37512.33,10691.01,26821.32,19312.68,7048.96
559268,2024-10-30,14245,20442,30246,3,0.052,514.1,2024-10-30,2024-11-09,10,Delivered,Mobile App,Ekart,25775.95,77327.85,4021.05,73306.8,47435.49,25357.21
559269,2024-03-26,10445,20941,30283,5,0.252,395.15,2024-03-29,2024-04-04,6,Delivered,Marketplace,Delhivery,27155.96,135779.8,34216.51,101563.29,75210.65,25957.49
559270,2026-04-17,13438,20746,30171,5,0.165,373.2,2026-04-20,2026-04-25,5,Delivered,Mobile App,Ecom Express,34690.06,173450.3,28619.3,144831.0,115488.55,28969.25
559271,2026-01-02,12128,20004,30038,1,0.204,461.24,2026-01-05,2026-01-09,4,Delivered,Mobile App,BlueDart,32718.5,32718.5,6674.57,26043.93,19772.3,5810.39
559272,2025-11-07,12802,20858,30247,4,0.096,341.79,2025-11-10,2025-11-19,9,Delivered,Marketplace,DTDC,7826.17,31304.68,3005.25,28299.43,16763.28,11194.36
559273,2024-01-20,13781,20436,30031,1,0.225,291.18,2024-01-22,2024-01-29,7,Delivered,Mobile App,Ekart,30180.18,30180.18,6790.54,23389.64,20935.33,2163.13
559274,2026-06-19,12836,20962,30137,4,0.164,23.02,2026-06-19,2026-06-20,1,Returned,Mobile App,Delhivery,35194.48,140777.92,23087.58,117690.34,94831.0,22836.32
559275,2024-08-14,14622,20958,30051,3,0.081,426.5,2024-08-17,2024-08-23,6,Cancelled,Marketplace,DTDC,28244.47,84733.41,6863.41,77870.0,44907.12,32536.38
559276,2025-08-29,14330,20658,30060,5,0.006,510.22,2025-08-30,2025-09-02,3,Delivered,Website,DTDC,20693.69,103468.45,620.81,102847.64,57646.65,44690.77
559277,2025-06-07,12289,20637,30057,3,0.222,450.09,2025-06-07,2025-06-17,10,Delivered,Website,XpressBees,5958.95,17876.85,3968.66,13908.19,9522.72,3935.38
559278,2024-01-20,14873,20255,30021,3,0.237,543.18,2024-01-23,2024-01-30,7,Delivered,Website,DTDC,16722.95,50168.85,11890.02,38278.83,41906.25,-4170.6
559279,2024-12-26,13792,20676,30170,2,0.194,89.06,2024-12-26,2024-12-30,4,Delivered,Marketplace,BlueDart,39356.4,78712.8,15270.28,63442.52,43472.06,19881.4
559280,2024-05-15,14550,20864,30117,1,0.221,424.01,2024-05-18,2024-05-27,9,Delivered,Mobile App,Ekart,8592.07,8592.07,1898.85,6693.22,5321.59,947.62
559281,2024-06-05,11151,20653,30190,4,0.234,307.45,2024-06-06,2024-06-08,2,Returned,Marketplace,BlueDart,7408.99,29635.96,6934.81,22701.15,17465.92,4927.78
559282,2024-09-02,11600,20103,30162,3,0.086,270.5,2024-09-02,2024-09-06,4,Delivered,Website,Ekart,6992.93,20978.79,1804.18,19174.61,14929.86,3974.25
559283,2024-01-06,13721,20332,30176,2,0.171,61.57,2024-01-10,2024-01-16,6,Delivered,Marketplace,Ecom Express,3962.72,7925.44,1355.25,6570.19,4869.0,1639.62
559284,2025-10-03,12005,20364,30196,2,0.152,263.23,2025-10-05,2025-10-09,4,Delivered,Mobile App,Ecom Express,25104.06,50208.12,7631.63,42576.49,32004.92,10308.34
559285,2025-11-09,13649,20981,30242,5,0.083,137.19,2025-11-09,2025-11-14,5,Delivered,Social Commerce,BlueDart,21905.58,109527.9,9090.82,100437.08,60282.1,40017.79
559286,2025-08-11,14412,20106,30206,3,0.186,463.15,2025-08-13,2025-08-21,8,Processing,Marketplace,Ekart,1724.02,5172.06,962.0,4210.06,2542.5,1204.41
559287,2025-02-20,14643,20238,30290,5,0.1,40.85,2025-02-21,2025-02-22,1,Processing,Marketplace,Ekart,14801.85,74009.25,7400.92,66608.33,62544.5,4022.98
559288,2024-07-06,13351,20721,30108,3,0.207,593.72,2024-07-09,2024-07-11,2,Delivered,Website,Ekart,44734.37,134203.11,27780.04,106423.07,67347.99,38481.36
559289,2025-07-14,10541,20191,30299,5,0.18,413.96,2025-07-17,2025-07-19,2,Shipped,Mobile App,BlueDart,43765.09,218825.45,39388.58,179436.87,114619.8,64403.11
559290,2025-09-28,10026,20181,30059,2,0.217,584.99,2025-09-29,2025-09-30,1,Delivered,Marketplace,DTDC,21204.22,42408.44,9202.63,33205.81,29286.72,3334.1
559291,2024-07-14,11541,20544,30058,5,0.29,258.18,2024-07-16,2024-07-23,7,Delivered,Website,DTDC,2864.69,14323.45,4153.8,10169.65,10644.4,-732.93
559292,2024-09-11,13477,20916,30028,4,0.244,442.0,2024-09-12,2024-09-14,2,Returned,Website,Delhivery,2829.31,11317.24,2761.41,8555.83,5510.64,2603.19
559293,2026-02-21,11812,20322,30208,1,0.232,336.8,2026-02-21,2026-02-23,2,Returned,Marketplace,XpressBees,17415.26,17415.26,4040.34,13374.92,10769.67,2268.45
559294,2025-09-01,13416,20240,30288,1,0.28,100.91,2025-09-02,2025-09-10,8,Delivered,Marketplace,Delhivery,46950.82,46950.82,13146.23,33804.59,24114.53,9589.15
559295,2025-03-26,13133,20933,30031,4,0.014,330.96,2025-03-28,2025-04-01,4,Delivered,Website,Delhivery,27035.99,108143.96,1514.02,106629.94,76082.08,30216.9
559296,2024-10-10,11720,20797,30164,3,0.205,108.16,2024-10-14,2024-10-22,8,Delivered,Website,Ecom Express,40515.38,121546.14,24916.96,96629.18,62622.72,33898.3
559297,2024-07-19,11217,20193,30175,2,0.182,585.71,2024-07-22,2024-07-31,9,Delivered,Mobile App,BlueDart,14254.1,28508.2,5188.49,23319.71,16235.12,6498.88
559298,2024-07-10,12443,20293,30169,4,0.039,278.95,2024-07-10,2024-07-12,2,Delivered,Marketplace,Ecom Express,299.26,1197.04,46.68,1150.36,1055.24,-183.83
559299,2026-03-19,11333,20753,30287,5,0.059,432.44,2026-03-22,2026-03-24,2,Delivered,Mobile App,XpressBees,28414.4,142072.0,8382.25,133689.75,111602.35,21654.96
